ORDREF,RName,RAdd1,RAdd2,RPostCode,RCity,RState,RCountry,RContactName,RContactNumber,RContactEmail,QTY,COD,CommodityDesc,CommodityValue,PackingType
Ord00013,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00014,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00015,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00016,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00017,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00018,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00019,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00020,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00021,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00022,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00023,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00024,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00025,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00026,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00027,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00028,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00029,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00030,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00031,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00032,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00033,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00034,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00035,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00036,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00037,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00038,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00039,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00040,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00041,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00042,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00043,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00044,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00045,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00046,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00047,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00048,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00049,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00050,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00051,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00052,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00053,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00054,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00055,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00056,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00057,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00058,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00059,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00060,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00061,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00062,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00063,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00064,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00065,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00066,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00067,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00068,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00069,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00070,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00071,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00072,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00073,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00074,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00075,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00076,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00077,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00078,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00079,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00080,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00081,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00082,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00083,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00084,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00085,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00086,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00087,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00088,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00089,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00090,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00091,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00092,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00093,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00094,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00095,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00096,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00097,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00098,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00099,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00100,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00101,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00102,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00103,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00104,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00105,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00106,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00107,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00108,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00109,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00110,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00111,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00112,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00113,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00114,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00115,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00116,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00117,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00118,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00119,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00120,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00121,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00122,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00123,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00124,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00125,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00126,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00127,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00128,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00129,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00130,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00131,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00132,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00133,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00134,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00135,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00136,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00137,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00138,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00139,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00140,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00141,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00142,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00143,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
Ord00144,James,No1A, Jalan Permatang 22, Taman Desa Jaya,Industrial Park,47400,JOHOR BAHRU,JOHOR,Malaysia,,192676802,me@gmail.com,2,0,Gift Box,10,PAR
